original_index,img_link,budget_value,revenue_value,lang
18158,https://media.themoviedb.org/t/p/w300_and_h450_face/kFeAxmZvu0TE4iuLRHQD6Cej8Wf.jpg,79000000.0,149700000.0,English
13436,https://media.themoviedb.org/t/p/w300_and_h450_face/nRr6jmqHczMCS3UfZLGQr5pksmd.jpg,,,Turkish
18013,https://media.themoviedb.org/t/p/w300_and_h450_face/a3p8tk8rCvMD7Hp2kUXkXrY59vP.jpg,,,English
2012,https://media.themoviedb.org/t/p/w300_and_h450_face/n3pxoMDDxp10c1smgbDzW4bwlzq.jpg,6000000.0,51600000.0,English
611,https://media.themoviedb.org/t/p/w300_and_h450_face/u172NHV9SvqgVDSyRayJIPK2Brl.jpg,4500000.0,19000000.0,Spanish; Castilian
14841,https://media.themoviedb.org/t/p/w300_and_h450_face/lAmQPtxrNvIuIjU4qmsrHN7JrqO.jpg,8000000.0,,English
10229,https://media.themoviedb.org/t/p/w300_and_h450_face/o9xJ1xG1WKlHkl8ACqq0LShOuMu.jpg,8000000.0,127392693.0,French
9066,https://media.themoviedb.org/t/p/w300_and_h450_face/fERbcofifizJmDt892lFcrIYhFh.jpg,750000.0,,English
24621,https://media.themoviedb.org/t/p/w300_and_h450_face/bm0wm6YBkQ24lF0SLfyJU4ILsJN.jpg,,,English
14835,https://media.themoviedb.org/t/p/w300_and_h450_face/qtAuWLGQ7N4PNQ6boZeqqoUY2l9.jpg,13000000.0,20768906.0,English
15077,https://media.themoviedb.org/t/p/w300_and_h450_face/zXWJuGw8pFY0bWEE7dZ4Oz9qWS.jpg,,,English
2223,https://media.themoviedb.org/t/p/w300_and_h450_face/7eKuM4C7A8IX1bCiRMBI43HBgMs.jpg,,,English
17988,https://media.themoviedb.org/t/p/w300_and_h450_face/dP0dqoihTAyUGlyLAn5igttR0b6.jpg,,,German
18330,https://media.themoviedb.org/t/p/w300_and_h450_face/8Ny27wDklGZ3Xxw09vKVc5njyYG.jpg,,,Polish
21278,https://media.themoviedb.org/t/p/w300_and_h450_face/tbILlAZ0YaIs1J1huAFUZwuuFZM.jpg,,,English
1914,https://media.themoviedb.org/t/p/w300_and_h450_face/g9i3LTMYLRHvCYSKimZEfd1Vqy7.jpg,14000000.0,30749142.0,English
14898,https://media.themoviedb.org/t/p/w300_and_h450_face/6aoc3MexldhKq65EmlosHMkUxgz.jpg,10000000.0,82739.0,English
10390,https://media.themoviedb.org/t/p/w300_and_h450_face/s3DPtiEGx4thHOGcIjdgBlWp8D0.jpg,10000000.0,,English
10622,https://media.themoviedb.org/t/p/w300_and_h450_face/C6D8RHgGtGsGnpMTpRIiVwhFAu.jpg,,6878433.0,English
18147,https://media.themoviedb.org/t/p/w300_and_h450_face/fbPn50Sv881pFBl0RPJIGgb5ZXF.jpg,,,Chinese
26600,https://media.themoviedb.org/t/p/w300_and_h450_face/swiX95Bg0B0SX4x3cAZ197j26re.jpg,,,Spanish; Castilian
21592,https://media.themoviedb.org/t/p/w300_and_h450_face/n1EsoM2cotsQRmvNnQJlOeC1jNe.jpg,7700000.0,,English
20022,https://media.themoviedb.org/t/p/w300_and_h450_face/ngFYme3fGnwkssHkPXZr3peI6iW.jpg,,,Cantonese
21319,https://media.themoviedb.org/t/p/w300_and_h450_face/bXywc0CEzS1fIshPWWi4V8A58U3.jpg,4600000.0,25000000.0,Hindi
23216,https://media.themoviedb.org/t/p/w300_and_h450_face/olOuK4gkrYzgo7xJWR1EugZ2vdS.jpg,,2248.0,Italian
18140,https://media.themoviedb.org/t/p/w300_and_h450_face/kQvgIj2P8LyjqIjUotlO2XehfWq.jpg,,,Czech
21301,https://media.themoviedb.org/t/p/w300_and_h450_face/v0KNG2cmDQBkfUGPGEAPpczJceA.jpg,,,English
16652,https://media.themoviedb.org/t/p/w300_and_h450_face/uUBjWE92xXj0JWxnYvsPB7CFyyM.jpg,2460000.0,4927268.0,Italian
14792,https://media.themoviedb.org/t/p/w300_and_h450_face/9lnJtOSbLtrYs7K0SRqCLUq3J6V.jpg,,,Romanian
23325,https://media.themoviedb.org/t/p/w300_and_h450_face/q6VCRCPYpOvoLh4noG5OWbCrNts.jpg,,,English
10668,https://media.themoviedb.org/t/p/w300_and_h450_face/jGxxzqCSvyJ7loS3j3B39vaIqGy.jpg,,,English
19950,https://media.themoviedb.org/t/p/w300_and_h450_face/eZYXb3SsthY71babjeSapRsE4r4.jpg,,,English
2198,https://media.themoviedb.org/t/p/w300_and_h450_face/mcaypmWykltQMLjjSuD2vxylZHV.jpg,25000000.0,2075084.0,English
2433,https://media.themoviedb.org/t/p/w300_and_h450_face/iS78MFtMDwWDP748juZQBK57C9o.jpg,8100000.0,21095683.0,English
2209,https://media.themoviedb.org/t/p/w300_and_h450_face/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg,60000000.0,171757863.0,English
771,https://media.themoviedb.org/t/p/w300_and_h450_face/YJt9l3RdrRohI95btQKPXwpdii.jpg,47000000.0,102825796.0,English
11413,https://media.themoviedb.org/t/p/w300_and_h450_face/2sgujWX2yWH7REnDI35ZZXsqPiV.jpg,14000000.0,5700000.0,English
17917,https://media.themoviedb.org/t/p/w300_and_h450_face/utZVTxNMFsGi5oHDJYu73Q367CZ.jpg,,,English
18905,https://media.themoviedb.org/t/p/w300_and_h450_face/uGvbgGotNIr24wyMrrfgYcSuH1r.jpg,,,English
8938,https://media.themoviedb.org/t/p/w300_and_h450_face/lt94C482UqyVlq1UdK5nvXukaw7.jpg,,,Cantonese
14864,https://media.themoviedb.org/t/p/w300_and_h450_face/kOaXPlbnWAGIgcu6amLr7v7yCqK.jpg,,,English
24707,https://media.themoviedb.org/t/p/w300_and_h450_face/wu0FRMPgoY7BxuLpwApHZt6nWz9.jpg,,,Hebrew
13390,https://media.themoviedb.org/t/p/w300_and_h450_face/5ZgZXeTRboUW94cMfT0zflEpEvs.jpg,,,English
12108,https://media.themoviedb.org/t/p/w300_and_h450_face/h0T4FHsY51IccSGqGfaoYsd7hyx.jpg,,,English
2006,https://media.themoviedb.org/t/p/w300_and_h450_face/9jpDjrRyvv9Nw0piXOpHHQTfxw9.jpg,7500000.0,169015869.0,English
7170,https://media.themoviedb.org/t/p/w300_and_h450_face/xDWZQWzu3b4SryUxjfxoLebMLHk.jpg,,,English
25291,https://media.themoviedb.org/t/p/w300_and_h450_face/yNZjU6q0mSvRTtc2ge1Jhj03URx.jpg,25000000.0,53396635.0,English
2354,https://media.themoviedb.org/t/p/w300_and_h450_face/hNu8ePwoRyXDQxhLY4iurCVXAQs.jpg,6000000.0,6330054.0,English
10655,https://media.themoviedb.org/t/p/w300_and_h450_face/3Oto4m94iirzlTD5v0y7jXv0qsg.jpg,,,English
2335,https://media.themoviedb.org/t/p/w300_and_h450_face/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg,8000000.0,130442786.0,English
2067,https://media.themoviedb.org/t/p/w300_and_h450_face/sxPpBTB2Rd5PHs97E2zn0t9GCSp.jpg,7500000.0,9600000.0,English
7160,https://media.themoviedb.org/t/p/w300_and_h450_face/lCj4IZ9l8NfOEiM4zHq3BRF2LzX.jpg,500000.0,30000000.0,English
16519,https://media.themoviedb.org/t/p/w300_and_h450_face/bpsFY09nAQvyFF1HIOaCkfaNX4r.jpg,,,English
21493,https://media.themoviedb.org/t/p/w300_and_h450_face/zzn5LpCBVz0f3zBnthFo67kRWS5.jpg,,,English
24558,https://media.themoviedb.org/t/p/w300_and_h450_face/44kMos5j4V2TDDlPndCOpHMForG.jpg,,,English
11485,https://media.themoviedb.org/t/p/w300_and_h450_face/y7xBkkRLcg1I0fXHO4yYC5SwBCX.jpg,278380.0,,English
7008,https://media.themoviedb.org/t/p/w300_and_h450_face/eQa7vz4kgeipVsDuajjTxLELGas.jpg,2500000.0,,English
5834,https://media.themoviedb.org/t/p/w300_and_h450_face/4U0NCom1slWMgGL9dCKsQdq82fP.jpg,11300000.0,,English
9100,https://media.themoviedb.org/t/p/w300_and_h450_face/2QAb0gZusyMsZ1W5ce85plVciDp.jpg,25000000.0,30626182.0,English
759,https://media.themoviedb.org/t/p/w300_and_h450_face/399VYKyl8sBpz3MEDunsyfgAl1z.jpg,,,French
15046,https://media.themoviedb.org/t/p/w300_and_h450_face/uInmp8gcdIZksJJMTPIGDOE5MIM.jpg,,,English
11383,https://media.themoviedb.org/t/p/w300_and_h450_face/2VHcgSUQh1P6f71KIauQtRCRdlz.jpg,,,French
7243,https://media.themoviedb.org/t/p/w300_and_h450_face/nsOM52BsDeHzc0yI27bah2OWems.jpg,15400000.0,2300000.0,English
5803,https://media.themoviedb.org/t/p/w300_and_h450_face/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,19000000.0,32800000.0,English
21712,https://media.themoviedb.org/t/p/w300_and_h450_face/4d4W9leLZaUGXt1SHMP3cDM9BZL.jpg,,,English
7212,https://media.themoviedb.org/t/p/w300_and_h450_face/iGzENlBPYJEFWZnye4t3nqWSSp1.jpg,100000000.0,108103450.0,English
11922,https://media.themoviedb.org/t/p/w300_and_h450_face/djR3SWD7ZEs5lcrjUifaWVCG7eY.jpg,2000000.0,265198.0,English
25004,https://media.themoviedb.org/t/p/w300_and_h450_face/mz5RrV3wR6ZRqWjwcHVyfBsLf8U.jpg,,,English
14911,https://media.themoviedb.org/t/p/w300_and_h450_face/pk2S1wfkvD4HQp2DkGIQGdaw6Ra.jpg,5000000.0,,English
21856,https://media.themoviedb.org/t/p/w300_and_h450_face/lAB2sjSO6rbFwlS0XeowW2HwmlU.jpg,,,English
13373,https://media.themoviedb.org/t/p/w300_and_h450_face/t3dKQm9elVCzVuHTftI8BrQZCIB.jpg,,,English
16634,https://media.themoviedb.org/t/p/w300_and_h450_face/7i5jflxPAWYRz0cxgmabiCYfXDe.jpg,,,English
24772,https://media.themoviedb.org/t/p/w300_and_h450_face/3KOhWEzvI12ZFi4mbbr9WUpCuMi.jpg,,,English
5774,https://media.themoviedb.org/t/p/w300_and_h450_face/s7BRKAq0DNcXe8Bphm6Wd5KnvlF.jpg,,16300000.0,English
14791,https://media.themoviedb.org/t/p/w300_and_h450_face/gPrC6AVW9egAoLCmtFP3h9kXIgU.jpg,,,English
23444,https://media.themoviedb.org/t/p/w300_and_h450_face/9raTpmPJTRp9r9WiWYV418Z781b.jpg,,,English
14875,https://media.themoviedb.org/t/p/w300_and_h450_face/uwpDERT9drTPhvoV8cWzuV6xhdt.jpg,,199436.0,English
614,https://media.themoviedb.org/t/p/w300_and_h450_face/egROOqQo00anjXFYd6YDZoM4VA3.jpg,,,English
3999,https://media.themoviedb.org/t/p/w300_and_h450_face/gvk4Q4Txjegmup4A1QVyQm2Lb6d.jpg,7000000.0,1984315.0,English
5801,https://media.themoviedb.org/t/p/w300_and_h450_face/q3R6Hno3WFfIkHQg7CeVAEOcHQQ.jpg,60000000.0,55003135.0,English
11716,https://media.themoviedb.org/t/p/w300_and_h450_face/76RffKrNPrfA4TWYkx5wIIOzOlV.jpg,,,English
24940,https://media.themoviedb.org/t/p/w300_and_h450_face/6uFNKPIs8BRO0RG9HAHcvZodAEi.jpg,,,English
21379,https://media.themoviedb.org/t/p/w300_and_h450_face/4LWKARk9LZvlUhUiPSYRiN1SAno.jpg,,,English
11539,https://media.themoviedb.org/t/p/w300_and_h450_face/kZokxQtzMPURvijWYFuvh1fAvnv.jpg,19000000.0,68673228.0,English
1881,https://media.themoviedb.org/t/p/w300_and_h450_face/bjuu5UceuVUNUjnOC2fBzL3hZKC.jpg,1500000.0,2300000.0,English
2191,https://media.themoviedb.org/t/p/w300_and_h450_face/k3DmaY20ynkRTE17Oe1dR8pZWaR.jpg,,1782005.0,English
10478,https://media.themoviedb.org/t/p/w300_and_h450_face/vMdeO3ebJGyfkK0PKtwNQiSaS8G.jpg,520000.0,,English
8992,https://media.themoviedb.org/t/p/w300_and_h450_face/4fgTLKtYLU13MiuWcPnC1esJI53.jpg,6000000.0,24271196.0,English
8915,https://media.themoviedb.org/t/p/w300_and_h450_face/2eXzrLX6nWZhHDvVHQjJ2qO2Z2M.jpg,,,English
13304,https://media.themoviedb.org/t/p/w300_and_h450_face/yp8vEZflGynlEylxEesbYasc06i.jpg,34000000.0,202404009.0,Japanese
24750,https://media.themoviedb.org/t/p/w300_and_h450_face/ovROZnb7MlKf9VvvWrtVVzPsMMd.jpg,,,English
7245,https://media.themoviedb.org/t/p/w300_and_h450_face/pSANpoBLMbejWTtiKz630eSaDpi.jpg,,,English
21924,https://media.themoviedb.org/t/p/w300_and_h450_face/ypQ7rC8lUgt9g7yAMmmfq5vx0Fo.jpg,,,English
9064,https://media.themoviedb.org/t/p/w300_and_h450_face/feLMfivbHHla844jWrVnqgzU0Zh.jpg,,,English
21428,https://media.themoviedb.org/t/p/w300_and_h450_face/pWwZEW6kOpQ6CEw2n2y6kvVXYAK.jpg,,,English
24586,https://media.themoviedb.org/t/p/w300_and_h450_face/rqcsC9aNTYpSiiv5R53J9LiGjmW.jpg,,,English
26586,https://media.themoviedb.org/t/p/w300_and_h450_face/fwYMcteNwgO6aI6vXx9RuGGpwuO.jpg,,,German
10317,https://media.themoviedb.org/t/p/w300_and_h450_face/rAesYoQKGIPBJoT7jmaKAUGD9Y8.jpg,,1500000.0,English
7172,https://media.themoviedb.org/t/p/w300_and_h450_face/GSeicpK571uoM2ZCRb1YyW2YMG.jpg,14000000.0,13249535.0,English
14742,https://media.themoviedb.org/t/p/w300_and_h450_face/tKjH1IQVeUmHOlxZinQdjFHkFVG.jpg,10000000.0,194243.0,English
24783,https://media.themoviedb.org/t/p/w300_and_h450_face/5F7FS2brRyRp2lSLEsuvuRBSsrt.jpg,,,Chinese
16406,https://media.themoviedb.org/t/p/w300_and_h450_face/cPluzvDtV51wx7hX3Dkqp8tahfH.jpg,,,English
18929,https://media.themoviedb.org/t/p/w300_and_h450_face/2PPSQj0h5EIxTtCuKfc00Xyk9GJ.jpg,,,English
18353,https://media.themoviedb.org/t/p/w300_and_h450_face/4O9FSBPt6BXF75MwBNrpYIaRIiM.jpg,,,English
26687,https://media.themoviedb.org/t/p/w300_and_h450_face/yBSdkjM8TEl8ihN16BdVjqXg0CA.jpg,,,Italian
7504,https://media.themoviedb.org/t/p/w300_and_h450_face/cqSvgtox4Ceq79HamAecBq2yS66.jpg,7500000.0,898365.0,English
626,https://media.themoviedb.org/t/p/w300_and_h450_face/ab8iYcRfEAFwzcrkYP8tJBISX1E.jpg,,,English
21729,https://media.themoviedb.org/t/p/w300_and_h450_face/9nQuL87o5AcUayeZM3cOXw1VbIv.jpg,1600000.0,,English
18226,https://media.themoviedb.org/t/p/w300_and_h450_face/aoRutQ7FRrxgDZ7iNW9aZeJirzF.jpg,,,French
705,https://media.themoviedb.org/t/p/w300_and_h450_face/asp8oMLM84migGU0px9bemdLieX.jpg,,,Spanish; Castilian
14890,https://media.themoviedb.org/t/p/w300_and_h450_face/ugypriAtGu3LdUrp5bLkeIcg5Jf.jpg,25000000.0,3250000.0,English
21438,https://media.themoviedb.org/t/p/w300_and_h450_face/qBdfPu9lYfWXJiHt8h8HoHwJqAz.jpg,,,English
26506,https://media.themoviedb.org/t/p/w300_and_h450_face/8XpM91NVq6IyCnDkiWf4xjHpewK.jpg,,,English
15224,https://media.themoviedb.org/t/p/w300_and_h450_face/nGtj7pyxZQ8hK6fJBekU27bVtmZ.jpg,,,Chinese
5893,https://media.themoviedb.org/t/p/w300_and_h450_face/4myDtowDJQPQnkEDB1IWGtJR1Fo.jpg,25000000.0,108846217.0,English
21536,https://media.themoviedb.org/t/p/w300_and_h450_face/xKEPIK6dGMxLk7ryfwrJVJfw4Pj.jpg,88.0,,English
7540,https://media.themoviedb.org/t/p/w300_and_h450_face/1LO1vDdUQCG8okR145wwRXGBmHP.jpg,,,Japanese
15028,https://media.themoviedb.org/t/p/w300_and_h450_face/lc1YoLe1VZ2jUvEy7dqIh176o03.jpg,796442.0,,Bulgarian
21540,https://media.themoviedb.org/t/p/w300_and_h450_face/xn6k3ywAtxRWn6hhbc1ilY1OhoH.jpg,450000.0,8000000.0,French
11587,https://media.themoviedb.org/t/p/w300_and_h450_face/z1CqJKI6gmdAMprD1NOYSCHVXEv.jpg,100000.0,362222.0,English
14874,https://media.themoviedb.org/t/p/w300_and_h450_face/uiLgARBzUiE7PPRiJILXSh4zOIW.jpg,14000000.0,115592.0,English
7521,https://media.themoviedb.org/t/p/w300_and_h450_face/oIUpS670wQptYtEV907CHrtkNXB.jpg,6000000.0,,English
18405,https://media.themoviedb.org/t/p/w300_and_h450_face/ia7QtZIB9Xo45fUn1lUFWD8ngZ7.jpg,,,French
10276,https://media.themoviedb.org/t/p/w300_and_h450_face/bpPkDnPuLuFumbaJ99UdPXwMC0g.jpg,,,English
11814,https://media.themoviedb.org/t/p/w300_and_h450_face/9I7gAKVz8dE0sc1gwW0MAhlEAH0.jpg,19000000.0,35300645.0,English
18049,https://media.themoviedb.org/t/p/w300_and_h450_face/4K9EySNZ4OK4XGdaUtYproHSsgo.jpg,,,English
18480,https://media.themoviedb.org/t/p/w300_and_h450_face/9ZWKbwa9eZvqJJhh5BJQRZRMGTs.jpg,,268933.0,English
14910,https://media.themoviedb.org/t/p/w300_and_h450_face/9VlOskJuRF0rCqFzoZnfsBf4PC2.jpg,,,English
13430,https://media.themoviedb.org/t/p/w300_and_h450_face/482OpzSoSeAVx7KDJlWupLNIf0r.jpg,1000000.0,,English
21687,https://media.themoviedb.org/t/p/w300_and_h450_face/1MML7aqagrXVoUFvrj8eSsFtDV4.jpg,,,English
3854,https://media.themoviedb.org/t/p/w300_and_h450_face/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg,55000000.0,330444045.0,English
21353,https://media.themoviedb.org/t/p/w300_and_h450_face/7FMNb2iht3MvoNiCjDN6iqZqxcn.jpg,,,English
24814,https://media.themoviedb.org/t/p/w300_and_h450_face/6LCEXCm3rZl785ZKelxMpJFuZcw.jpg,20000000.0,,French
13517,https://media.themoviedb.org/t/p/w300_and_h450_face/wVIFtedmyXArke2Z5KIKvN8zagB.jpg,12000000.0,,English
11837,https://media.themoviedb.org/t/p/w300_and_h450_face/ljnFEsYQXeoW03Jagw159xVDP0J.jpg,,,English
16767,https://media.themoviedb.org/t/p/w300_and_h450_face/kzkQqjphmXSMoJjxOGcDitPhjAs.jpg,,,Danish
25146,https://media.themoviedb.org/t/p/w300_and_h450_face/ayyGh3eROsXvLAUJ05dlYfxGC9K.jpg,,,Italian
14648,https://media.themoviedb.org/t/p/w300_and_h450_face/blyKPuXGPSHN5MeWjyQMiAaytg4.jpg,,,English
3932,https://media.themoviedb.org/t/p/w300_and_h450_face/f4liFY9Xoj6TOfJj57uvQFHjJwc.jpg,,,Korean
14882,https://media.themoviedb.org/t/p/w300_and_h450_face/rDv38jqf3t0n4F9wGkQXBLx7wN9.jpg,,,English
24597,https://media.themoviedb.org/t/p/w300_and_h450_face/hHypkJcUwqt5tGW25y0a4KZoAQM.jpg,,,Japanese
24778,https://media.themoviedb.org/t/p/w300_and_h450_face/9tZLlHdNe8f9iJ8rGmCiiQgDMuU.jpg,,,English
23333,https://media.themoviedb.org/t/p/w300_and_h450_face/sN1RU08CMi8xkRIibremh3AOdgw.jpg,18000000.0,270665134.0,English
14747,https://media.themoviedb.org/t/p/w300_and_h450_face/uVWZMaCEYNW6EcBD2PX7frhdIzp.jpg,,,French
10605,https://media.themoviedb.org/t/p/w300_and_h450_face/8u1NKcKcNVhBEUxMeQL4WIggBps.jpg,,,Italian
2254,https://media.themoviedb.org/t/p/w300_and_h450_face/vzxvMRJtXfqdiwBYzDJXDSIOYWi.jpg,30000000.0,,English
2042,https://media.themoviedb.org/t/p/w300_and_h450_face/gsh9mQKRrr4M90XC9Rr0wxefc9u.jpg,73000000.0,103900000.0,English
4358,https://media.themoviedb.org/t/p/w300_and_h450_face/z20ChkIl7zq7yOAIIJkDuUBV3x0.jpg,,21268532.0,English
2526,https://media.themoviedb.org/t/p/w300_and_h450_face/qKUUT3QKsShXloZiF88IdT5g64N.jpg,,,English
2085,https://media.themoviedb.org/t/p/w300_and_h450_face/mTr7ARy7lj8ggvg6snLWDo3CnEu.jpg,14000000.0,15100000.0,English
2251,https://media.themoviedb.org/t/p/w300_and_h450_face/qEk48VLOdibXFVIEzE9ETZUBcCs.jpg,30000000.0,82150642.0,English
13201,https://media.themoviedb.org/t/p/w300_and_h450_face/yUbB44z9UTH4y4D7L02ruh4KfCB.jpg,,,German
2132,https://media.themoviedb.org/t/p/w300_and_h450_face/toLLyYTaAvQyLIvpAu8UeQ0sqOL.jpg,,,English
10506,https://media.themoviedb.org/t/p/w300_and_h450_face/bbSHSJuO5XjrIKMh6QXXLTg3Yzr.jpg,2000000.0,5048693.0,English
18046,https://media.themoviedb.org/t/p/w300_and_h450_face/3X0IKivOxtWFfwFKmp3SS5MAVzo.jpg,,,English
11477,https://media.themoviedb.org/t/p/w300_and_h450_face/aZYDJs8MUcVtwjtL9YgMa9cZWCM.jpg,,,English
18111,https://media.themoviedb.org/t/p/w300_and_h450_face/sBvmcivOpBwbiNbBcMiH3hKn3PS.jpg,,,English
9020,https://media.themoviedb.org/t/p/w300_and_h450_face/9vOyeRXNIxosjL3lxWUAVmKmvBE.jpg,5000000.0,1055987.0,English
11609,https://media.themoviedb.org/t/p/w300_and_h450_face/A822lbDC7VkH6ZBR5wbVYl8C6K1.jpg,,,English
21571,https://media.themoviedb.org/t/p/w300_and_h450_face/iqCT5TLd0Y87pvsiyn6QdE5b5mj.jpg,,,English
2379,https://media.themoviedb.org/t/p/w300_and_h450_face/ycCrGbfuOEcKSCwxQeKA1VEPs7O.jpg,,6797218.0,English
18144,https://media.themoviedb.org/t/p/w300_and_h450_face/5dZoGhKwkto6kPonvC2HeG0BfMN.jpg,,,Russian
767,https://media.themoviedb.org/t/p/w300_and_h450_face/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,75000000.0,817400891.0,English
7477,https://media.themoviedb.org/t/p/w300_and_h450_face/lyUZFIQj4CekCtGeR3smYNUJWtk.jpg,12000000.0,5086909.0,English
18271,https://media.themoviedb.org/t/p/w300_and_h450_face/9eFNLBmRL8hcHGFBPxcUejq3Pfl.jpg,2000000.0,,English
17965,https://media.themoviedb.org/t/p/w300_and_h450_face/1Whyoac7ta8uwCuP4I28Cauox1p.jpg,,,English
5747,https://media.themoviedb.org/t/p/w300_and_h450_face/nYYAq3645BZPwdmfw7rsSTp8HFE.jpg,,1976321.0,English
18461,https://media.themoviedb.org/t/p/w300_and_h450_face/bSya5tpIos1e3UGNWMT3YSzgv85.jpg,,,English
24881,https://media.themoviedb.org/t/p/w300_and_h450_face/yj4AXMYp7KQGkhd1NwNeZzyAEEq.jpg,2800000.0,,Korean
2244,https://media.themoviedb.org/t/p/w300_and_h450_face/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg,20000000.0,23900000.0,English
7054,https://media.themoviedb.org/t/p/w300_and_h450_face/b09tLSrvcShh8AQeKfnoIMJW8Cg.jpg,,,English
2553,https://media.themoviedb.org/t/p/w300_and_h450_face/wuaqpLGb5PHpUGUCmQwyS5EVLdw.jpg,,,English
637,https://media.themoviedb.org/t/p/w300_and_h450_face/w55hqfPue4RFKXYqDrufMxQ63oQ.jpg,,65335.0,German
8986,https://media.themoviedb.org/t/p/w300_and_h450_face/7R7p63t7aQ7I6OHPgJDwD68PRLj.jpg,40000000.0,9243140.0,English
18155,https://media.themoviedb.org/t/p/w300_and_h450_face/yRDTqHmH0cL6AI7vIF1GlxnJOvN.jpg,,,German
25115,https://media.themoviedb.org/t/p/w300_and_h450_face/m3dj1ZPK6y1tm1eRpru0oPmelZ.jpg,,,Italian
14839,https://media.themoviedb.org/t/p/w300_and_h450_face/pYG58GYo6UztLEgQWnrxo9a8UuW.jpg,,,Chinese
13427,https://media.themoviedb.org/t/p/w300_and_h450_face/5uzCAnXTkzw1UTAR3bTXh7Wf831.jpg,,,English
7826,https://media.themoviedb.org/t/p/w300_and_h450_face/jDk2Y8U2C7KupYv4GKmMfgx0y2s.jpg,,,English
11715,https://media.themoviedb.org/t/p/w300_and_h450_face/dEDLY3KeghKFzks5nTDWdigVikr.jpg,11000000.0,88489643.0,Korean
7595,https://media.themoviedb.org/t/p/w300_and_h450_face/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg,6400000.0,8836958.0,Cantonese
2319,https://media.themoviedb.org/t/p/w300_and_h450_face/pTVm2HrqV5kOt8tG4ZURNuhrmAq.jpg,63000000.0,189015611.0,English
5883,https://media.themoviedb.org/t/p/w300_and_h450_face/ikotkI3DKEnDENBS1ZxSLEPwVdF.jpg,,,English
23405,https://media.themoviedb.org/t/p/w300_and_h450_face/y1yAl9ZfFtRB7K8rCZzgoemRGMl.jpg,,,English
2033,https://media.themoviedb.org/t/p/w300_and_h450_face/hrdQlicxuyTg3zyVqq78EsA4Z6J.jpg,7430072.0,8430492.0,English
7162,https://media.themoviedb.org/t/p/w300_and_h450_face/wOP0m66lUz75EGUnWNklJjakaCX.jpg,70000.0,11800000.0,English
9091,https://media.themoviedb.org/t/p/w300_and_h450_face/kEQ6FWjvDnIl6sK88LCDcTwwjWr.jpg,,,English
11483,https://media.themoviedb.org/t/p/w300_and_h450_face/nvQqTMPVL8NDeHKEkzAL0ADIECS.jpg,10000000.0,14652825.0,English
7463,https://media.themoviedb.org/t/p/w300_and_h450_face/zaZFMNxJST0TtPd68yF7fNt1he8.jpg,,13422.0,Japanese
10335,https://media.themoviedb.org/t/p/w300_and_h450_face/8SKtZe7LMrwoYe3AXbNlGwmd9U8.jpg,350000.0,,English
11507,https://media.themoviedb.org/t/p/w300_and_h450_face/ajb6naQi07fPhyJQ9DxkrGNU4Sw.jpg,,,English
23371,https://media.themoviedb.org/t/p/w300_and_h450_face/gP97yU8YrVZY2yLxTwsicS8KuSe.jpg,5000000.0,10429707.0,English
9070,https://media.themoviedb.org/t/p/w300_and_h450_face/hYNJ4KNMVaVgR5JAqC5qlgbJEmJ.jpg,5000000.0,,English
11649,https://media.themoviedb.org/t/p/w300_and_h450_face/pNj7aoJuynrikKdAmIZHmRXEjU8.jpg,,,Polish
2075,https://media.themoviedb.org/t/p/w300_and_h450_face/diVMzTarVLgjc3jyODyhZMadfwD.jpg,111000.0,609939.0,English
10405,https://media.themoviedb.org/t/p/w300_and_h450_face/tSbDPwCSXpJ6OuUQ2T2vsGzBU2v.jpg,,,English
10503,https://media.themoviedb.org/t/p/w300_and_h450_face/7Z5FuLTrP5myJ2Dl9VzDRa6q0CG.jpg,,,English
1922,https://media.themoviedb.org/t/p/w300_and_h450_face/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg,95000000.0,250288523.0,English
1970,https://media.themoviedb.org/t/p/w300_and_h450_face/omQOzahi2NIeiYznNxHFDvNbvo6.jpg,18000000.0,222724172.0,English
5816,https://media.themoviedb.org/t/p/w300_and_h450_face/3j6H0dnbvjNXLK1l9nKguXw5vvO.jpg,10000000.0,27453418.0,English
18041,https://media.themoviedb.org/t/p/w300_and_h450_face/3Imx53XV3T02ADlMxYazYXVNysZ.jpg,25000000.0,30722632.0,English
17911,https://media.themoviedb.org/t/p/w300_and_h450_face/z68py0ZqPgeacGPG54AGVRbNBS7.jpg,15000000.0,133432856.0,French
18798,https://media.themoviedb.org/t/p/w300_and_h450_face/i5QfNIcg6hc327IWUerea0EczP4.jpg,20000000.0,32948113.0,English
13512,https://media.themoviedb.org/t/p/w300_and_h450_face/25qmTS29waISYV2KynNcTfx6KfA.jpg,,,English
14828,https://media.themoviedb.org/t/p/w300_and_h450_face/nz817P2e8wS7JPIiY5QyKv5myCz.jpg,,,Bosnian
